"trinomial","opencontext_uri","opencontext_mirror_url","tdar_metadata_uri","state_source","link_identified"
"13MA10","http://opencontext.org/subjects/27F7CC93-68CA-48F1-17CB-72DEB7F574BE","http://opencontext.dainst.org/subjects/27F7CC93-68CA-48F1-17CB-72DEB7F574BE","http://core.tdar.org/browse/site-name/6388/13ma10","Iowa Site Files","2015-02-19 17:05:33.204539"
"13MA11","http://opencontext.org/subjects/87BB2045-7E59-4A46-11F8-AD6AF6A0DD29","http://opencontext.dainst.org/subjects/87BB2045-7E59-4A46-11F8-AD6AF6A0DD29","http://core.tdar.org/browse/site-name/6386/13ma11","Iowa Site Files","2015-02-19 17:05:46.841968"
"13MA19","http://opencontext.org/subjects/F9E10B94-E999-4234-D690-4834B8D0E6D5","http://opencontext.dainst.org/subjects/F9E10B94-E999-4234-D690-4834B8D0E6D5","http://core.tdar.org/browse/site-name/6390/13ma19","Iowa Site Files","2015-02-19 17:07:44.152406"
"13MA20","http://opencontext.org/subjects/9D0F23D4-D267-4E7E-FA04-360714B2F2F1","http://opencontext.dainst.org/subjects/9D0F23D4-D267-4E7E-FA04-360714B2F2F1","http://core.tdar.org/browse/site-name/6385/13ma20","Iowa Site Files","2015-02-19 17:07:58.187439"
"13MA21","http://opencontext.org/subjects/566F0FAB-33A9-4237-8F07-F4FAA1A9A1A8","http://opencontext.dainst.org/subjects/566F0FAB-33A9-4237-8F07-F4FAA1A9A1A8","http://core.tdar.org/browse/site-name/6389/13ma21","Iowa Site Files","2015-02-19 17:08:11.922067"
"13MA23","http://opencontext.org/subjects/687BDB16-7E58-464F-6F79-FB2A61368009","http://opencontext.dainst.org/subjects/687BDB16-7E58-464F-6F79-FB2A61368009","http://core.tdar.org/browse/site-name/6387/13ma23","Iowa Site Files","2015-02-19 17:08:39.50033"
"13MA30","http://opencontext.org/subjects/3E07DC13-FCF4-4079-7C6F-287F15903B2D","http://opencontext.dainst.org/subjects/3E07DC13-FCF4-4079-7C6F-287F15903B2D","http://core.tdar.org/browse/site-name/6382/13ma30","Iowa Site Files","2015-02-19 17:10:27.624559"
"13MA41","http://opencontext.org/subjects/E26A0023-1A3C-4B99-35DB-4BF089DAF179","http://opencontext.dainst.org/subjects/E26A0023-1A3C-4B99-35DB-4BF089DAF179","http://core.tdar.org/browse/site-name/6384/13ma41","Iowa Site Files","2015-02-19 17:13:06.104319"
"13MA42","http://opencontext.org/subjects/E9616B95-A570-4178-FF9B-5B5520943EC1","http://opencontext.dainst.org/subjects/E9616B95-A570-4178-FF9B-5B5520943EC1","http://core.tdar.org/browse/site-name/6391/13ma42","Iowa Site Files","2015-02-19 17:13:21.101752"
"13MA43","http://opencontext.org/subjects/B8BE836C-227F-4D95-5CE4-BB54EC11AE43","http://opencontext.dainst.org/subjects/B8BE836C-227F-4D95-5CE4-BB54EC11AE43","http://core.tdar.org/browse/site-name/6392/13ma43","Iowa Site Files","2015-02-19 17:13:36.173982"
"13MA44","http://opencontext.org/subjects/AA4CC012-477C-4943-072C-490CC8AA6652","http://opencontext.dainst.org/subjects/AA4CC012-477C-4943-072C-490CC8AA6652","http://core.tdar.org/browse/site-name/6393/13ma44","Iowa Site Files","2015-02-19 17:13:51.194218"
"13MA45","http://opencontext.org/subjects/06F995A2-9C2D-423B-A85E-FFDCC0A582C5","http://opencontext.dainst.org/subjects/06F995A2-9C2D-423B-A85E-FFDCC0A582C5","http://core.tdar.org/browse/site-name/6394/13ma45","Iowa Site Files","2015-02-19 17:14:06.69905"
"13ML204","http://opencontext.org/subjects/33FC9AF5-7A57-45F4-E026-366EDBEDB6D7","http://opencontext.dainst.org/subjects/33FC9AF5-7A57-45F4-E026-366EDBEDB6D7","http://core.tdar.org/browse/site-name/6309/13ml204","Iowa Site Files","2015-02-19 17:47:32.89832"
"13ML205","http://opencontext.org/subjects/FFA26795-26AB-4B71-7D7D-46EC6C90F083","http://opencontext.dainst.org/subjects/FFA26795-26AB-4B71-7D7D-46EC6C90F083","http://core.tdar.org/browse/site-name/5954/13ml205","Iowa Site Files","2015-02-19 17:47:34.294124"
"13ML206","http://opencontext.org/subjects/EBD2B769-662D-4902-8FB1-10EC54451192","http://opencontext.dainst.org/subjects/EBD2B769-662D-4902-8FB1-10EC54451192","http://core.tdar.org/browse/site-name/5955/13ml206","Iowa Site Files","2015-02-19 17:47:35.63733"
"13ML216","http://opencontext.org/subjects/E6DCB553-44BB-40A5-5172-F2B8C367DCA3","http://opencontext.dainst.org/subjects/E6DCB553-44BB-40A5-5172-F2B8C367DCA3","http://core.tdar.org/browse/site-name/5956/13ml216","Iowa Site Files","2015-02-19 17:47:50.798182"
"13ML218","http://opencontext.org/subjects/E988DC51-7710-478E-68B0-FA89AF6AAD76","http://opencontext.dainst.org/subjects/E988DC51-7710-478E-68B0-FA89AF6AAD76","http://core.tdar.org/browse/site-name/6303/13ml218","Iowa Site Files","2015-02-19 17:47:53.410387"
"13ML219","http://opencontext.org/subjects/11B0B6B1-6FBC-421B-FEF4-53463C77407E","http://opencontext.dainst.org/subjects/11B0B6B1-6FBC-421B-FEF4-53463C77407E","http://core.tdar.org/browse/site-name/6307/13ml219","Iowa Site Files","2015-02-19 17:47:54.738389"
"13ML222","http://opencontext.org/subjects/2CD09239-1634-4489-640E-55395A022F30","http://opencontext.dainst.org/subjects/2CD09239-1634-4489-640E-55395A022F30","http://core.tdar.org/browse/site-name/6305/13ml222","Iowa Site Files","2015-02-19 17:48:00.653601"
"13ML224","http://opencontext.org/subjects/ADDC6A71-C319-4956-CFAB-DEF21607B981","http://opencontext.dainst.org/subjects/ADDC6A71-C319-4956-CFAB-DEF21607B981","http://core.tdar.org/browse/site-name/6311/13ml224","Iowa Site Files","2015-02-19 17:48:03.302408"
"13WD101","http://opencontext.org/subjects/49397A6C-056E-4FA5-A2ED-6D25461908F4","http://opencontext.dainst.org/subjects/49397A6C-056E-4FA5-A2ED-6D25461908F4","http://core.tdar.org/browse/site-name/14174/13wd101","Iowa Site Files","2015-02-19 20:53:15.895912"
"15Bb75","http://opencontext.org/subjects/96F36A20-9E69-4898-A8B8-7747D2A4E8E4","http://opencontext.dainst.org/subjects/96F36A20-9E69-4898-A8B8-7747D2A4E8E4","http://core.tdar.org/browse/site-name/9617/15bb75","Kentucky Site Files","2015-02-19 22:02:15.00338"
"15Wh165","http://opencontext.org/subjects/566754D9-7F6B-4EFD-57E9-633990431CD7","http://opencontext.dainst.org/subjects/566754D9-7F6B-4EFD-57E9-633990431CD7","http://core.tdar.org/browse/site-name/9633/15wh165","Kentucky Site Files","2015-02-20 05:53:06.956771"
"1BA337","http://opencontext.org/subjects/FEA94775-6EF2-4D75-3CF9-8365C1CDEE52","http://opencontext.dainst.org/subjects/FEA94775-6EF2-4D75-3CF9-8365C1CDEE52","http://core.tdar.org/browse/site-name/7318/1ba337","Alabama Site Files","2015-02-08 21:07:29.76793"
"1LU496","http://opencontext.org/subjects/68023851-5B54-49F8-0F35-B0200F7DBCB2","http://opencontext.dainst.org/subjects/68023851-5B54-49F8-0F35-B0200F7DBCB2","http://core.tdar.org/browse/site-name/14222/1lu496","Alabama Site Files","2015-02-09 04:14:11.358257"
"1MB147","http://opencontext.org/subjects/8D64EAEE-22A8-4F64-2AD4-DE8CA10D1876","http://opencontext.dainst.org/subjects/8D64EAEE-22A8-4F64-2AD4-DE8CA10D1876","http://core.tdar.org/browse/site-name/7329/1mb147","Alabama Site Files","2015-02-09 04:52:50.554907"
"1MB161","http://opencontext.org/subjects/7E13C0A0-A136-4C25-2E94-D1143A76C393","http://opencontext.dainst.org/subjects/7E13C0A0-A136-4C25-2E94-D1143A76C393","http://core.tdar.org/browse/site-name/7327/1mb161","Alabama Site Files","2015-02-09 04:53:10.894071"
"1MB189","http://opencontext.org/subjects/4560D1AB-9506-43AD-384C-C02F664B7B48","http://opencontext.dainst.org/subjects/4560D1AB-9506-43AD-384C-C02F664B7B48","http://core.tdar.org/browse/site-name/7341/1mb189","Alabama Site Files","2015-02-09 04:53:44.511994"
"1MB94","http://opencontext.org/subjects/578A03AE-9976-4C2C-B489-27FFA8179615","http://opencontext.dainst.org/subjects/578A03AE-9976-4C2C-B489-27FFA8179615","http://core.tdar.org/browse/site-name/7321/1mb94","Alabama Site Files","2015-02-09 05:02:40.621657"
"23BE125","http://opencontext.org/subjects/E3687CAC-1258-4AB5-3F23-E22F68401E63","http://opencontext.dainst.org/subjects/E3687CAC-1258-4AB5-3F23-E22F68401E63","http://core.tdar.org/browse/site-name/6434/23be125","Missouri Site Files","2015-02-21 14:47:16.273838"
"23CK57","http://opencontext.org/subjects/35C4B245-8784-4F49-8353-30A0CE801E61","http://opencontext.dainst.org/subjects/35C4B245-8784-4F49-8353-30A0CE801E61","http://core.tdar.org/browse/site-name/10569/23ck57","Missouri Site Files","2015-02-21 16:30:02.662788"
"23CN76","http://opencontext.org/subjects/6B342673-4389-4DFC-B8AA-E24D87D73FAC","http://opencontext.dainst.org/subjects/6B342673-4389-4DFC-B8AA-E24D87D73FAC","http://core.tdar.org/browse/site-name/3960/23cn76","Missouri Site Files","2015-02-21 17:04:49.763503"
"23GR237","http://opencontext.org/subjects/2F505FE6-315A-448E-1A37-E2410FD537D0","http://opencontext.dainst.org/subjects/2F505FE6-315A-448E-1A37-E2410FD537D0","http://core.tdar.org/browse/site-name/3959/23gr237","Missouri Site Files","2015-02-21 19:01:47.466205"
"23SL857","http://opencontext.org/subjects/F107736E-CF25-4C0A-AFC6-F91A8E6DD7D7","http://opencontext.dainst.org/subjects/F107736E-CF25-4C0A-AFC6-F91A8E6DD7D7","http://core.tdar.org/browse/site-name/2607/23sl857","Missouri Site Files","2015-02-22 01:35:24.253965"
"38AK1004","http://opencontext.org/subjects/7B63A606-5027-4AC9-B675-5C50A353646F","http://opencontext.dainst.org/subjects/7B63A606-5027-4AC9-B675-5C50A353646F","http://core.tdar.org/browse/site-name/8874/38ak1004","South Carolina SHPO","2015-02-20 06:39:24.954234"
"38AK1008","http://opencontext.org/subjects/9C4A6433-E3AC-4397-AAB8-FBE970414220","http://opencontext.dainst.org/subjects/9C4A6433-E3AC-4397-AAB8-FBE970414220","http://core.tdar.org/browse/site-name/8764/38ak1008","South Carolina SHPO","2015-02-20 06:39:26.990238"
"38AK1008","http://opencontext.org/subjects/73A4D667-77F6-4330-2E32-42344070099D","http://opencontext.dainst.org/subjects/73A4D667-77F6-4330-2E32-42344070099D","http://core.tdar.org/browse/site-name/8764/38ak1008","South Carolina SHPO","2015-02-20 06:39:27.66144"
"38AK1009","http://opencontext.org/subjects/65100222-9B09-4C6E-1480-DE7C3ED74A12","http://opencontext.dainst.org/subjects/65100222-9B09-4C6E-1480-DE7C3ED74A12","http://core.tdar.org/browse/site-name/8765/38ak1009","South Carolina SHPO","2015-02-20 06:39:28.319042"
"38AK1009","http://opencontext.org/subjects/A4424342-FBED-4D83-27CF-3FA605EB4745","http://opencontext.dainst.org/subjects/A4424342-FBED-4D83-27CF-3FA605EB4745","http://core.tdar.org/browse/site-name/8765/38ak1009","South Carolina SHPO","2015-02-20 06:39:29.006443"
"38AK1010","http://opencontext.org/subjects/1A12E37F-ED5E-47B4-3E7C-A4FCEAD9CF8C","http://opencontext.dainst.org/subjects/1A12E37F-ED5E-47B4-3E7C-A4FCEAD9CF8C","http://core.tdar.org/browse/site-name/9048/38ak1010","South Carolina SHPO","2015-02-20 06:39:37.623667"
"38AK1011","http://opencontext.org/subjects/058AAA33-AC8F-4A95-C2FF-7D2786B20EE0","http://opencontext.dainst.org/subjects/058AAA33-AC8F-4A95-C2FF-7D2786B20EE0","http://core.tdar.org/browse/site-name/9049/38ak1011","South Carolina SHPO","2015-02-20 06:39:38.326668"
"38AK1012","http://opencontext.org/subjects/83622F5E-AE99-49D5-A3CA-6F12848B7552","http://opencontext.dainst.org/subjects/83622F5E-AE99-49D5-A3CA-6F12848B7552","http://core.tdar.org/browse/site-name/8762/38ak1012","South Carolina SHPO","2015-02-20 06:39:39.014871"
"38AK1013","http://opencontext.org/subjects/7255A5CB-FDA0-44D5-5F9F-E81B011BE77C","http://opencontext.dainst.org/subjects/7255A5CB-FDA0-44D5-5F9F-E81B011BE77C","http://core.tdar.org/browse/site-name/8729/38ak1013","South Carolina SHPO","2015-02-20 06:39:39.670874"
"38AK1014","http://opencontext.org/subjects/53E0AF91-5BC7-43EB-7ED8-DBA1F0E423A3","http://opencontext.dainst.org/subjects/53E0AF91-5BC7-43EB-7ED8-DBA1F0E423A3","http://core.tdar.org/browse/site-name/8730/38ak1014","South Carolina SHPO","2015-02-20 06:39:40.343676"
"38AK1015","http://opencontext.org/subjects/998F43B6-40D9-4ADE-897C-8D1658305C32","http://opencontext.dainst.org/subjects/998F43B6-40D9-4ADE-897C-8D1658305C32","http://core.tdar.org/browse/site-name/8731/38ak1015","South Carolina SHPO","2015-02-20 06:39:41.017279"
"38AK1016","http://opencontext.org/subjects/EA7C1A8E-DD12-4CB5-551C-CD78063C81BC","http://opencontext.dainst.org/subjects/EA7C1A8E-DD12-4CB5-551C-CD78063C81BC","http://core.tdar.org/browse/site-name/8767/38ak1016","South Carolina SHPO","2015-02-20 06:39:41.688882"
"38AK1068","http://opencontext.org/subjects/B5BA79ED-B3A0-47A9-54FE-CB922A946D81","http://opencontext.dainst.org/subjects/B5BA79ED-B3A0-47A9-54FE-CB922A946D81","http://core.tdar.org/browse/site-name/8766/38ak1068","South Carolina SHPO","2015-02-20 06:39:43.015686"
"38AK1069","http://opencontext.org/subjects/990EED05-74CC-4D6F-FB9E-C2B8E2951D36","http://opencontext.dainst.org/subjects/990EED05-74CC-4D6F-FB9E-C2B8E2951D36","http://core.tdar.org/browse/site-name/9047/38ak1069","South Carolina SHPO","2015-02-20 06:39:43.688289"
"38AK157","http://opencontext.org/subjects/01DCF43A-D66E-4FC4-4C1E-DEE77F7F8218","http://opencontext.dainst.org/subjects/01DCF43A-D66E-4FC4-4C1E-DEE77F7F8218","http://core.tdar.org/browse/site-name/9034/38ak157","South Carolina SHPO","2015-02-20 06:26:34.756723"
"38AK181","http://opencontext.org/subjects/7D6DC5B9-3567-4DAC-02B9-30AEDD286FA9","http://opencontext.dainst.org/subjects/7D6DC5B9-3567-4DAC-02B9-30AEDD286FA9","http://core.tdar.org/browse/site-name/9106/38ak181","South Carolina SHPO","2015-02-20 06:27:00.846978"
"38AK228","http://opencontext.org/subjects/2150BA81-0267-462F-9E1B-C56C13A3CDE0","http://opencontext.dainst.org/subjects/2150BA81-0267-462F-9E1B-C56C13A3CDE0","http://core.tdar.org/browse/site-name/9149/38ak228","South Carolina SHPO","2015-02-20 06:28:02.469517"
"38AK276","http://opencontext.org/subjects/E7F55E8F-55FD-4405-159B-2990BC688746","http://opencontext.dainst.org/subjects/E7F55E8F-55FD-4405-159B-2990BC688746","http://core.tdar.org/browse/site-name/8732/38ak276","South Carolina SHPO","2015-02-21 12:10:00.901359"
"38AK277","http://opencontext.org/subjects/D1395EDE-22B3-45D4-FB02-D9E35EE9C38E","http://opencontext.dainst.org/subjects/D1395EDE-22B3-45D4-FB02-D9E35EE9C38E","http://core.tdar.org/browse/site-name/9002/38ak277","South Carolina SHPO","2015-02-20 06:28:32.784586"
"38AK32","http://opencontext.org/subjects/558C9E58-65E5-4B84-CC5A-8019248DEBF0","http://opencontext.dainst.org/subjects/558C9E58-65E5-4B84-CC5A-8019248DEBF0","http://core.tdar.org/browse/site-name/8781/38ak32","South Carolina SHPO","2015-02-20 06:23:21.064287"
"38AK33","http://opencontext.org/subjects/799CD8EE-F0D5-4B02-2B68-D64AD775FD5D","http://opencontext.dainst.org/subjects/799CD8EE-F0D5-4B02-2B68-D64AD775FD5D","http://core.tdar.org/browse/site-name/9001/38ak33","South Carolina SHPO","2015-02-21 12:09:59.554757"
"38AK362","http://opencontext.org/subjects/08815D6D-53DD-4919-B728-A50707EDA688","http://opencontext.dainst.org/subjects/08815D6D-53DD-4919-B728-A50707EDA688","http://core.tdar.org/browse/site-name/8782/38ak362","South Carolina SHPO","2015-02-20 06:30:15.492025"
"38AK47","http://opencontext.org/subjects/1BD4075A-BE5A-48A7-B03A-69D107B2668B","http://opencontext.dainst.org/subjects/1BD4075A-BE5A-48A7-B03A-69D107B2668B","http://core.tdar.org/browse/site-name/8875/38ak47","South Carolina SHPO","2015-02-20 06:23:42.441135"
"38AK48","http://opencontext.org/subjects/28E40DC3-7D68-4995-EBF1-95DCEF14AB94","http://opencontext.dainst.org/subjects/28E40DC3-7D68-4995-EBF1-95DCEF14AB94","http://core.tdar.org/browse/site-name/9050/38ak48","South Carolina SHPO","2015-02-20 06:23:44.445939"
"38AK482","http://opencontext.org/subjects/57A51EFC-8BCC-4190-8884-5296026DCD30","http://opencontext.dainst.org/subjects/57A51EFC-8BCC-4190-8884-5296026DCD30","http://core.tdar.org/browse/site-name/9003/38ak482","South Carolina SHPO","2015-02-21 12:10:02.246962"
"38AK484","http://opencontext.org/subjects/5A9FD157-AD0B-4457-348E-8A3985C465DB","http://opencontext.dainst.org/subjects/5A9FD157-AD0B-4457-348E-8A3985C465DB","http://core.tdar.org/browse/site-name/8788/38ak484","South Carolina SHPO","2015-02-20 06:31:58.875256"
"38AK485","http://opencontext.org/subjects/AD071412-206A-41C3-F63A-0F9C0003525A","http://opencontext.dainst.org/subjects/AD071412-206A-41C3-F63A-0F9C0003525A","http://core.tdar.org/browse/site-name/9051/38ak485","South Carolina SHPO","2015-02-20 06:32:00.157458"
"38AK486","http://opencontext.org/subjects/91A09367-4FAD-4C2D-03D1-1E7E2DA85628","http://opencontext.dainst.org/subjects/91A09367-4FAD-4C2D-03D1-1E7E2DA85628","http://core.tdar.org/browse/site-name/9493/38ak486","South Carolina SHPO","2015-02-20 06:32:01.46986"
"38AK488","http://opencontext.org/subjects/952E912E-8417-47C1-BF46-683677F4A347","http://opencontext.dainst.org/subjects/952E912E-8417-47C1-BF46-683677F4A347","http://core.tdar.org/browse/site-name/8994/38ak488","South Carolina SHPO","2015-02-20 06:32:04.142465"
"38AK489","http://opencontext.org/subjects/496322AD-0716-437A-E7D0-05FF63BF7FE4","http://opencontext.dainst.org/subjects/496322AD-0716-437A-E7D0-05FF63BF7FE4","http://core.tdar.org/browse/site-name/8995/38ak489","South Carolina SHPO","2015-02-20 06:32:05.470468"
"38AK49","http://opencontext.org/subjects/1C9D123D-E68D-4B08-FDA7-1D941A258E6E","http://opencontext.dainst.org/subjects/1C9D123D-E68D-4B08-FDA7-1D941A258E6E","http://core.tdar.org/browse/site-name/9491/38ak49","South Carolina SHPO","2015-02-20 06:23:46.437346"
"38AK490","http://opencontext.org/subjects/E3AE9296-52D5-4624-E625-75B7EE28C50B","http://opencontext.dainst.org/subjects/E3AE9296-52D5-4624-E625-75B7EE28C50B","http://core.tdar.org/browse/site-name/8996/38ak490","South Carolina SHPO","2015-02-20 06:32:06.78387"
"38AK491","http://opencontext.org/subjects/5D40EEAA-4908-43ED-92E8-DF850DD8851B","http://opencontext.dainst.org/subjects/5D40EEAA-4908-43ED-92E8-DF850DD8851B","http://core.tdar.org/browse/site-name/8997/38ak491","South Carolina SHPO","2015-02-20 06:32:08.114274"
"38AK492","http://opencontext.org/subjects/F82B46C6-8379-4B40-5B8C-1714256B2B51","http://opencontext.dainst.org/subjects/F82B46C6-8379-4B40-5B8C-1714256B2B51","http://core.tdar.org/browse/site-name/8998/38ak492","South Carolina SHPO","2015-02-20 06:32:09.489076"
"38AK493","http://opencontext.org/subjects/7B621580-2368-4B81-1186-656E8E793CAD","http://opencontext.dainst.org/subjects/7B621580-2368-4B81-1186-656E8E793CAD","http://core.tdar.org/browse/site-name/8999/38ak493","South Carolina SHPO","2015-02-20 06:32:16.13649"
"38AK493","http://opencontext.org/subjects/F3DCB505-F0A1-4892-5367-805932A6A1A9","http://opencontext.dainst.org/subjects/F3DCB505-F0A1-4892-5367-805932A6A1A9","http://core.tdar.org/browse/site-name/8999/38ak493","South Carolina SHPO","2015-02-20 06:32:17.516293"
"38AK500","http://opencontext.org/subjects/0BB5E9C1-9011-4F6D-2FF3-877D339B6B0E","http://opencontext.dainst.org/subjects/0BB5E9C1-9011-4F6D-2FF3-877D339B6B0E","http://core.tdar.org/browse/site-name/8791/38ak500","South Carolina SHPO","2015-02-20 06:32:21.4615"
"38AK501","http://opencontext.org/subjects/0D31B7CC-149E-4FA4-0460-6441FD079D03","http://opencontext.dainst.org/subjects/0D31B7CC-149E-4FA4-0460-6441FD079D03","http://core.tdar.org/browse/site-name/8792/38ak501","South Carolina SHPO","2015-02-20 06:32:22.773903"
"38AK502","http://opencontext.org/subjects/CCE04E33-BEAF-4B63-EB49-75AECF22BD77","http://opencontext.dainst.org/subjects/CCE04E33-BEAF-4B63-EB49-75AECF22BD77","http://core.tdar.org/browse/site-name/9035/38ak502","South Carolina SHPO","2015-02-21 12:10:03.604966"
"38AK503","http://opencontext.org/subjects/E5A724B4-F8AE-43F7-AECE-06425D5131FD","http://opencontext.dainst.org/subjects/E5A724B4-F8AE-43F7-AECE-06425D5131FD","http://core.tdar.org/browse/site-name/9107/38ak503","South Carolina SHPO","2015-02-20 06:32:24.102905"
"38AK504","http://opencontext.org/subjects/33F2AB03-44DB-43B5-AED9-F18F3472296B","http://opencontext.dainst.org/subjects/33F2AB03-44DB-43B5-AED9-F18F3472296B","http://core.tdar.org/browse/site-name/9007/38ak504","South Carolina SHPO","2015-02-20 06:32:25.414308"
